record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,units_sold
482,20/11/15,8001,216157,257.5755,250.06,0,0,0
483,21/05/16,8021,216491,66.3762,64.03,0,0,0
484,21/05/02,8069,217992,21.9959,21.33,0,0,4
485,25/06/08,8102,216918,6.2667,5.81,0,0,17
486,24/09/08,8103,217032,97.8211,97.41,0,1,1
487,17/11/19,8035,217235,22.9808,23.09,0,0,1
488,21/06/13,8107,217462,61.8589,58.14,0,0,1
489,22/10/30,8023,217920,208.7303,180.82,0,0,1
490,19/09/22,8139,216823,5.5259,5.16,0,0,8
491,24/12/08,8021,216678,130.021,112.12,0,0,0
492,26/10/25,8082,217878,26.1069,29.71,1,0,5
493,24/02/18,8072,216785,7.8551,8.31,1,0,13
494,21/12/12,8123,217833,52.2951,54.28,0,0,1
495,26/01/04,8080,216991,47.9148,44.26,0,0,2
496,17/03/19,8150,216110,149.7925,157.3,0,0,0
497,23/04/23,8073,216840,42.4177,42.3,0,1,1
498,23/11/05,8190,216202,148.0143,147.95,0,0,0
499,24/10/20,8029,217783,44.608,46.47,0,0,1
500,24/02/18,8146,217088,29.8123,31.17,1,0,4
501,17/02/19,8025,217738,25.1987,22.86,0,0,2
502,19/04/28,8127,217184,10.076,10.18,0,0,5
503,23/08/27,8010,216413,61.3543,54.63,0,0,2
504,18/09/16,8019,217668,50.2546,46.42,0,0,0
505,23/01/15,8117,216689,290.7212,271.63,0,1,0
506,20/05/24,8055,217728,28.7459,27.06,0,0,6
507,17/10/08,8172,216265,29.4499,28.09,0,0,0
508,26/08/09,8195,216571,10.4544,9.78,0,0,6
509,19/10/06,8046,216204,62.1622,57.75,0,0,3
510,20/11/01,8088,217690,150.6593,160.91,1,0,0
511,25/10/26,8057,216583,13.6047,13.8,0,0,2
512,21/10/31,8009,217179,5.5579,5.19,0,0,7
513,24/06/16,8021,216172,89.1879,84.82,0,0,0
514,21/11/21,8070,216307,5.8535,5.69,0,0,6
515,25/08/10,8023,216449,25.34,26.71,1,0,5
516,17/03/05,8193,216061,67.0737,61.44,0,0,0
517,21/08/15,8095,217396,21.7121,24.29,1,1,2
518,21/10/17,8188,217483,15.449,14.53,0,0,3
519,17/01/29,8006,216474,139.0997,131.88,0,0,0
520,19/04/07,8071,217404,19.6723,17.14,0,0,3
521,24/02/25,8126,217740,11.0249,10.45,0,0,6
522,18/03/25,8037,217595,23.4477,24.52,0,1,11
523,19/10/13,8148,216085,9.24,8.57,0,0,4
524,21/04/11,8135,217959,88.9135,84.45,0,0,1
525,21/07/25,8120,217166,99.4535,91.54,0,0,0
526,20/05/17,8088,217886,5.1812,5.31,0,0,7
527,22/05/22,8027,217030,92.2342,86.01,0,0,1
528,18/03/11,8091,216294,17.6235,17.01,0,0,3
529,21/02/21,8053,217714,75.3691,73.42,0,0,0
530,25/10/26,8158,216738,85.8728,90.2,0,0,1
531,18/12/30,8115,217542,14.6063,15.59,0,1,7
532,18/11/18,8115,217675,11.4596,10.68,0,0,3
533,26/10/11,8119,216525,160.2637,147.35,0,0,0
534,24/05/12,8040,216033,110.4157,103.12,0,0,1
535,24/09/29,8036,217913,147.4264,154.01,1,0,0
536,26/11/29,8124,217958,29.9368,29.77,0,0,0
537,26/02/08,8165,216751,36.1416,32.39,0,0,2
538,25/05/11,8178,217352,21.4539,20.46,0,0,3
539,17/06/04,8075,217855,39.7744,38.58,0,0,0
540,25/10/05,8036,217632,71.2514,70.58,0,0,1
541,18/07/29,8100,216779,143.4831,140.4,0,0,0
542,19/10/06,8030,216637,12.0303,10.58,0,0,2
543,18/08/12,8189,217057,29.4216,26.29,0,0,3
544,18/06/24,8145,216794,33.8637,33.04,0,0,1
545,25/09/28,8089,216405,40.1763,36.87,0,0,3
546,17/01/01,8005,217041,50.0332,45.99,0,0,0
547,17/12/17,8136,217453,144.1898,133.23,0,0,0
548,25/07/13,8138,216427,177.1454,188.3,0,0,0
549,25/08/03,8094,216913,10.5343,9.59,0,0,3
550,26/05/03,8118,216292,85.5076,92.52,0,0,1
551,17/08/20,8109,217926,37.6613,35.55,0,0,1
552,23/08/27,8119,216579,29.5618,27.65,0,0,2
553,18/10/21,8129,217772,7.3267,7.95,1,0,10
554,18/05/13,8122,217103,6.3297,6.5,0,0,8
555,19/12/08,8028,217109,277.8687,273.95,0,0,1
556,21/10/10,8109,217595,71.4731,69.37,0,0,0
557,25/05/18,8120,216047,30.7412,31.88,0,0,3
558,19/03/31,8178,217714,119.6135,113.11,0,0,0
559,22/11/06,8068,217891,8.0775,7.26,0,0,5
560,22/02/13,8150,216083,57.3318,60.13,0,0,0
561,18/01/07,8006,216606,74.6153,74.75,0,0,0
562,21/07/04,8127,216307,35.0602,31.83,0,0,0
563,24/06/09,8055,216251,15.0879,14.06,0,0,4
564,24/09/01,8126,217504,256.4606,249.1,0,0,1
565,22/10/16,8076,217868,16.7054,17.16,0,0,2
566,20/12/13,8061,216179,8.0539,8.33,0,0,2
567,21/05/16,8073,217619,66.0044,66.08,0,0,2
568,18/06/03,8014,217333,51.488,52.51,0,1,1
569,25/04/27,8052,217960,117.8475,109.92,0,1,0
570,18/12/16,8170,216425,111.8732,109.47,0,0,0
571,25/01/26,8119,217509,66.2144,63.36,0,0,1
572,22/11/06,8034,217685,11.3688,11.69,0,0,5
573,18/11/11,8013,216038,199.4596,188.99,0,0,1
574,23/05/28,8092,217302,11.8669,13.82,1,1,20
575,25/04/27,8196,216815,7.5331,7.35,0,0,5
576,25/07/20,8121,216624,16.2806,17.18,1,0,4
577,22/11/20,8176,216375,37.9509,36.16,0,0,0
578,21/10/03,8017,217952,9.4059,11.68,1,0,6
579,20/03/01,8178,217662,19.0303,19.6,0,0,6
580,26/03/15,8128,216040,39.7617,40.96,0,0,0
581,23/05/28,8124,217693,21.1867,18.76,0,0,4
582,19/01/06,8026,217741,7.7918,7.21,0,0,5
583,18/07/15,8063,216046,11.2316,11.21,0,0,2
584,19/07/14,8059,217507,134.2219,129.18,0,0,0
585,19/08/18,8168,216184,266.5541,248.84,0,0,0
586,20/07/05,8148,216071,10.5116,9.18,0,0,4
587,24/09/01,8013,216568,74.7059,81.27,1,0,1
588,23/04/23,8115,217774,216.3365,203.81,0,0,0
589,26/09/20,8147,216573,15.6586,17.02,0,1,0
590,18/04/22,8091,216341,160.8066,149.24,0,0,1
591,17/12/31,8084,216568,209.15,203.27,0,0,2
592,25/08/10,8086,216963,16.6744,17.04,0,0,3
593,20/11/29,8138,217266,5.9145,6.31,0,0,3
594,19/05/26,8119,216327,194.5737,213.39,1,0,1
595,17/10/22,8193,217659,17.9721,19.35,0,1,3
596,19/02/10,8083,216152,5.9128,5.29,0,0,17
597,20/06/28,8023,217278,35.7075,34.95,0,0,1
598,18/10/21,8118,216728,8.3522,8.04,0,0,3
599,24/02/25,8088,217447,192.7586,200.6,0,0,1
600,26/12/13,8036,216231,9.6662,9.43,0,0,8
601,23/11/19,8085,217552,19.5844,17.39,0,0,1
602,22/05/15,8126,217615,115.6612,127.21,1,0,0
603,20/09/20,8151,217519,137.3571,135.76,0,0,0
604,20/09/20,8014,216175,211.7199,200.25,0,0,0
605,18/10/07,8011,216550,41.9506,38.32,0,1,1
606,18/02/25,8094,216142,291.061,284.12,0,0,0
607,17/12/17,8191,216016,42.8279,41.38,1,0,4
608,24/09/15,8030,216248,126.1584,127.34,0,0,0
609,17/01/29,8180,217058,25.0013,22.0,0,0,1
610,25/11/30,8093,216800,228.0297,235.9,0,0,0
611,24/09/29,8083,216999,83.2702,82.61,0,0,0
612,26/10/25,8071,216998,7.2348,6.86,0,0,2
613,21/06/13,8043,216145,7.0865,7.8,0,0,7
614,23/08/13,8029,216925,176.3708,191.85,0,0,0
615,17/11/12,8034,216726,154.7857,137.56,0,0,0
616,18/06/24,8020,216164,21.8604,19.32,0,0,3
617,18/05/20,8110,217134,45.4176,42.31,0,0,1
618,21/10/03,8062,216646,170.651,164.17,0,0,0
619,17/11/19,8091,217097,8.2122,7.64,0,0,3
620,19/04/21,8144,217999,9.2701,8.8,0,0,4
621,21/01/31,8011,216667,99.1842,93.6,0,0,2
622,21/07/25,8145,217750,7.649,7.0,0,0,11
623,18/01/21,8091,216353,19.8497,21.18,0,0,2
624,23/09/10,8059,217297,15.169,14.02,0,0,4
625,19/01/13,8066,216942,120.9724,112.43,0,0,0
626,17/11/26,8114,217302,5.1284,5.05,0,0,8
627,23/06/11,8014,217683,6.8026,8.02,0,1,12
628,17/06/25,8015,217054,8.2179,7.5,0,0,3
629,21/11/28,8021,216525,18.1033,18.39,0,0,0
630,17/02/19,8117,217558,13.81,12.95,0,0,8
631,21/10/31,8112,216509,11.843,12.73,1,0,8
632,22/10/16,8094,217537,23.3295,22.78,0,0,2
633,18/01/21,8190,217948,12.3153,12.01,0,0,4
634,26/01/25,8158,216177,7.6672,7.72,0,0,4
635,17/07/09,8000,216328,57.4609,54.46,0,0,3
636,18/06/24,8074,217594,207.7251,246.21,1,0,0
637,21/02/14,8005,216800,62.0675,60.06,0,0,0
638,24/05/19,8086,216687,110.746,110.93,0,0,0
639,23/12/24,8136,217195,257.1709,267.7,0,1,0
640,22/12/18,8179,217419,9.571,9.36,0,0,6
641,17/02/12,8061,217618,33.391,32.85,0,0,4
642,17/01/15,8057,216937,47.3884,54.15,1,0,4
643,23/12/10,8107,216979,19.5952,18.7,0,0,4
644,26/09/20,8018,216734,48.3932,61.55,1,0,1
645,22/03/27,8108,217058,61.1935,64.3,1,0,2
646,26/09/06,8140,216296,163.8761,157.25,0,0,0
647,17/04/09,8122,217492,159.7012,151.12,0,0,1
648,20/08/30,8159,217974,9.232,8.96,0,0,6
649,26/04/12,8099,217518,10.6075,9.98,0,0,9
650,17/07/09,8008,216621,12.3516,12.43,0,0,2
651,17/09/24,8048,217258,14.7167,14.57,0,0,2
652,22/03/20,8164,216908,52.8603,50.43,0,1,4
653,21/05/30,8030,217062,18.8657,19.11,0,0,0
654,18/08/19,8158,217242,241.8242,247.45,0,1,0
655,26/01/25,8058,217240,7.0386,8.12,1,0,8
656,19/05/26,8182,216705,13.9599,13.72,0,0,8
657,19/10/06,8146,217698,191.1787,174.97,0,0,0
658,21/01/17,8190,216627,48.7017,54.7,0,1,1
659,17/06/18,8129,217863,51.9816,47.03,0,0,2
660,24/07/14,8044,216672,58.2399,56.99,0,0,2
661,18/04/08,8095,217624,14.9386,14.05,0,0,4
662,21/06/13,8042,216419,120.0331,112.96,0,0,0
663,19/01/27,8097,216652,39.7834,38.18,0,0,1
664,19/10/13,8000,216823,5.8481,5.95,0,0,4
665,19/02/10,8188,217197,11.9259,10.33,0,0,11
666,21/05/09,8130,216712,147.9147,141.6,0,0,0
667,19/02/10,8090,216866,21.8069,20.54,0,0,3
668,25/12/28,8043,216813,129.3038,118.65,0,0,0
669,17/08/20,8134,216867,76.5893,75.61,0,1,1
670,24/01/21,8032,216112,18.6019,17.18,0,0,4
671,25/02/16,8136,217902,9.0076,8.41,0,0,1
672,26/11/29,8029,216939,140.3367,136.09,0,0,0
673,22/05/22,8145,216173,70.1435,69.58,0,0,1
674,23/02/12,8055,217010,18.3864,17.13,0,0,1
675,25/06/22,8104,216073,42.1574,42.6,0,0,1
676,23/01/08,8030,217860,63.3319,61.24,0,0,1
677,24/03/17,8199,217822,3.8848,5.04,1,1,30
678,22/07/10,8190,216636,83.4105,77.85,0,0,0
679,25/05/11,8177,217559,77.4998,73.38,0,0,2
680,22/04/17,8088,216031,7.2489,7.01,0,0,6
681,26/08/16,8000,217277,128.0443,125.81,0,0,0
682,26/11/15,8109,216496,157.501,146.59,0,0,1
683,23/09/10,8081,217136,17.2021,16.4,0,0,3
684,25/07/13,8018,216194,10.8961,9.71,0,0,4
685,23/09/10,8114,216527,86.5863,83.11,0,0,0
686,19/08/11,8125,216440,8.9437,8.29,0,0,3
687,21/08/22,8063,217512,168.9363,167.76,0,0,0
688,17/10/01,8052,217520,40.2873,35.7,0,0,0
689,21/05/16,8005,216723,206.5581,207.37,0,0,0
690,21/04/04,8016,217643,69.1618,69.32,0,0,1
691,17/02/05,8045,216023,15.8446,16.07,0,0,3
692,23/02/26,8199,216289,36.7911,33.98,0,0,3
693,25/12/14,8117,216895,43.7751,43.67,0,0,0
694,18/06/03,8072,216307,134.0035,140.75,0,1,1
695,17/01/22,8100,216303,177.3589,170.4,0,0,0
696,19/03/31,8182,217878,79.318,81.93,0,0,2
697,26/08/23,8090,216630,16.6851,16.68,0,0,4
698,25/06/08,8005,217716,48.8368,43.54,0,0,2
699,20/09/13,8197,216950,9.246,8.54,0,0,5
700,24/06/30,8108,216037,13.0083,12.83,0,0,3
701,17/06/25,8195,216385,18.1151,17.29,0,0,2
702,25/04/27,8039,216744,7.0068,6.74,0,0,4
703,20/04/19,8090,217604,187.0796,187.33,0,0,0
704,22/09/25,8065,216081,8.712,8.26,0,0,2
705,23/03/26,8136,217141,84.7804,86.71,0,0,0
706,24/11/03,8010,217844,37.3543,39.64,0,0,0
707,19/03/31,8147,216049,145.8409,150.65,0,0,1
708,21/04/18,8115,216668,107.6808,103.91,0,0,1
709,19/02/24,8042,216073,114.5437,112.18,0,0,0
710,19/09/01,8057,217001,28.2895,27.72,0,0,0
711,17/01/01,8153,216694,162.294,152.02,0,0,2
712,18/09/16,8037,217129,6.0285,7.37,1,0,19
713,23/02/12,8093,217724,33.629,30.85,0,0,0
714,19/08/25,8035,217841,309.4314,293.46,0,0,0
715,26/10/11,8182,217807,245.8992,242.58,0,0,0
716,21/12/12,8005,217622,6.9609,7.0,0,0,7
717,17/03/05,8130,217885,60.1593,52.22,0,0,2
718,21/12/26,8064,217349,18.4175,18.21,0,0,2
719,20/04/12,8123,216683,89.6189,98.7,0,1,0
720,17/03/26,8191,217787,102.2614,101.7,0,0,0
721,20/03/15,8185,216355,5.0401,5.0,0,0,18
722,23/02/19,8116,217491,161.2325,159.57,0,0,0
723,23/02/05,8185,217679,12.274,12.49,0,0,6
724,23/04/16,8017,217307,303.9358,260.91,0,0,0
725,25/01/05,8150,217013,161.4435,203.69,1,0,0
726,18/10/21,8095,216184,9.6702,10.91,1,0,5
727,23/01/29,8156,216153,66.7954,67.68,0,0,1
728,21/07/04,8150,216853,17.1302,16.82,0,0,0
729,23/05/21,8127,216117,8.7122,7.62,0,0,4
730,24/03/10,8035,216266,187.3313,179.09,0,0,0
731,25/10/12,8069,217408,10.3556,10.48,0,0,5
732,19/08/11,8094,216836,29.117,28.02,0,0,0
733,26/10/25,8133,216254,259.4452,219.95,0,0,0
734,22/08/28,8161,217264,6.2297,6.81,0,0,4
735,23/02/12,8043,216170,51.6757,47.64,0,0,4
736,23/09/03,8043,217965,50.4489,52.04,0,0,1
737,21/05/16,8026,216616,110.3623,113.72,0,0,0
738,22/02/27,8099,217001,158.739,147.82,0,0,0
739,22/07/24,8051,216547,30.1029,28.39,0,0,1
740,20/02/23,8169,217601,119.6085,105.04,0,0,1
741,17/01/29,8024,217208,205.6751,207.91,0,0,0
742,24/03/31,8073,217925,208.0048,188.32,0,0,0
743,18/06/24,8038,216701,41.4239,39.02,0,0,2
744,24/11/03,8166,216666,55.6127,60.03,1,0,1
745,19/07/07,8139,216892,83.289,78.58,0,0,1
746,17/10/15,8138,216409,128.1523,143.04,0,0,1
747,18/09/09,8112,216738,42.0508,39.98,0,0,4
748,24/09/08,8002,217676,7.7822,7.91,0,0,4
749,22/08/28,8114,217611,25.1388,24.22,0,0,2
750,22/08/21,8021,216145,106.2255,95.41,0,0,0
751,25/01/26,8003,217061,63.3036,64.3,0,0,0
752,17/06/04,8135,216489,113.3646,109.34,0,0,1
753,19/09/22,8013,216261,42.3476,38.72,0,0,1
754,19/10/06,8013,217149,10.9007,10.21,0,0,1
755,21/04/18,8015,217627,8.6797,8.01,0,0,6
756,26/08/16,8159,217819,37.3733,35.87,0,0,0
757,18/12/23,8063,216344,10.7746,11.61,0,1,7
758,17/09/24,8015,217284,302.5241,278.99,0,0,0
759,20/10/11,8051,217466,10.9696,11.28,0,0,6
760,24/06/23,8018,217998,54.6407,50.91,0,0,3
761,20/05/31,8068,216878,5.4398,5.04,0,0,6
762,25/07/27,8139,217131,13.9988,14.13,0,0,2
763,26/07/26,8092,217992,13.6003,14.45,0,0,3
764,17/04/09,8004,217580,114.7018,102.62,0,0,0
765,22/07/10,8041,217903,42.8325,38.04,0,0,2
766,26/02/22,8016,217460,5.1576,5.25,0,0,10
767,21/05/30,8110,216513,25.3228,23.62,0,0,7
768,25/01/12,8071,216944,74.2144,70.06,0,0,0
769,19/12/29,8103,216712,56.6421,67.78,0,1,0
770,25/06/08,8093,217113,6.3884,6.23,0,0,10
771,18/11/04,8009,216214,240.6566,224.24,0,0,0
772,24/11/10,8015,217650,14.9848,13.75,0,0,3
773,22/07/10,8143,217342,223.2696,192.41,0,0,0
774,21/11/07,8041,216603,13.3504,11.98,0,0,2
775,20/09/27,8002,216837,56.5849,51.13,0,0,1
776,26/11/22,8150,217721,26.8989,26.37,0,0,3
777,19/03/31,8120,216771,59.6877,54.04,0,0,1
778,20/01/12,8155,216669,40.9312,38.39,0,0,3
779,21/05/09,8172,217080,5.2887,5.04,0,0,12
780,21/02/14,8195,216558,19.7719,21.07,0,0,3
781,17/04/09,8023,217425,5.1387,5.23,0,0,9
782,19/12/29,8018,216221,82.2409,82.05,0,0,0
783,21/12/26,8074,216474,174.9812,164.67,0,0,0
784,19/12/29,8039,217131,26.1059,24.16,0,0,2
785,17/11/19,8045,216862,43.3862,42.87,0,0,2
786,23/03/12,8039,216811,5.46,6.55,1,0,16
787,19/06/23,8061,216179,26.6493,24.21,0,0,2
788,24/11/10,8017,216176,8.9418,8.83,1,0,16
789,18/10/21,8139,216486,6.1283,6.52,1,0,10
790,22/07/31,8141,216413,10.5761,10.11,0,0,3
791,22/05/29,8081,216691,175.5934,176.79,0,0,0
792,18/04/22,8188,217060,284.6657,278.92,0,0,2
793,17/03/12,8107,216574,182.8975,182.96,0,0,0
794,21/11/07,8011,216267,277.9301,264.97,0,0,0
795,19/07/21,8103,216784,108.5392,99.64,0,0,1
796,17/06/04,8154,217825,10.3211,9.62,0,0,3
797,23/08/13,8133,216923,51.1304,50.16,0,0,1
798,22/10/09,8087,216387,98.5375,99.97,0,0,0
799,23/12/10,8114,216353,45.6227,40.92,0,0,3
800,24/07/28,8032,216813,51.8511,48.45,0,0,1
801,21/02/28,8117,217293,55.4991,55.12,0,0,1
802,19/09/08,8079,217023,38.3446,33.81,0,0,0
803,21/01/03,8177,216268,16.6455,16.43,0,1,6
804,25/10/19,8011,217465,68.7818,67.87,0,0,1
805,23/10/22,8094,217328,6.5213,6.22,0,0,4
806,23/03/12,8184,217269,10.1996,10.07,0,0,4
807,19/07/14,8052,217201,236.2301,220.91,0,0,0
808,19/06/02,8012,217090,42.9816,37.0,0,0,4
809,19/01/06,8121,216276,150.909,144.56,0,0,1
810,24/03/24,8199,217231,105.4475,97.92,0,0,0
811,17/12/17,8101,216306,19.3524,18.59,0,1,11
812,17/07/16,8130,217573,132.2883,134.27,1,0,1
813,25/11/02,8191,216630,7.8528,7.27,0,0,8
814,22/08/28,8057,216537,196.7689,179.81,0,0,0
815,22/09/04,8003,216517,88.2079,81.12,0,0,1
816,24/10/13,8172,217297,237.1209,222.56,0,0,0
817,24/09/29,8065,217256,195.0678,195.58,0,0,0
818,23/08/13,8114,217137,24.4687,23.72,0,0,3
819,25/01/12,8035,216133,178.0763,166.94,0,0,0
820,20/06/21,8022,217448,47.3855,50.13,0,0,0
821,17/01/01,8018,216824,9.8295,9.51,0,0,3
822,24/02/04,8039,217713,154.9283,149.29,0,0,0
823,25/03/30,8071,217048,202.6606,205.77,0,0,1
824,22/11/27,8143,217583,7.9676,7.07,0,0,6
825,19/08/11,8057,217303,234.6683,225.75,0,0,0
826,20/11/08,8106,217949,54.594,58.63,1,0,3
827,25/05/04,8017,217366,5.8885,5.56,0,0,13
828,22/12/25,8035,216812,48.0739,45.96,0,0,0
829,19/03/24,8151,217834,136.2764,130.53,0,0,1
830,21/08/29,8128,216071,50.4438,44.37,0,0,1
831,18/06/03,8000,217017,97.8663,90.48,0,0,0
832,24/05/19,8063,216951,181.9392,183.23,0,0,1
833,21/01/03,8061,217224,184.8176,176.01,0,0,1
834,26/02/01,8109,217349,10.7362,10.4,0,0,4
835,24/12/29,8163,216032,32.1022,28.74,0,0,1
836,23/08/20,8074,216096,8.6939,7.88,0,0,5
837,20/05/31,8145,217580,58.3886,57.17,0,0,1
838,20/06/21,8015,216262,256.8659,249.24,0,0,0
839,17/06/18,8016,216873,10.6558,10.53,0,0,5
840,20/06/07,8023,216913,26.5881,26.1,0,0,3
841,26/08/02,8097,217093,254.1778,248.53,0,0,0
842,20/01/26,8195,217836,105.8465,107.84,0,0,1
843,20/05/17,8129,216292,6.7574,6.69,0,0,12
844,22/06/12,8137,216916,30.0219,28.89,0,0,3
845,18/03/11,8180,216729,301.5224,285.48,0,0,1
846,19/12/22,8178,217230,33.0651,31.98,0,1,2
847,25/12/21,8196,216171,62.1371,65.79,1,0,1
848,17/12/03,8013,216757,95.0482,88.19,0,0,0
849,18/08/05,8111,216925,83.4011,75.78,0,0,1
850,23/11/26,8065,217418,44.5271,41.81,0,0,1
851,19/10/27,8081,217279,9.7188,8.61,0,0,2
852,23/07/16,8092,217287,91.4986,90.92,0,0,0
853,26/02/08,8180,216900,260.5823,228.33,0,0,1
854,18/03/11,8191,217287,258.5756,236.29,0,0,0
855,23/11/19,8071,216516,56.3498,56.77,0,0,2
856,23/04/02,8100,217033,36.5479,37.51,0,1,2
857,19/09/08,8048,216270,16.2653,19.62,1,0,4
858,21/02/07,8089,216741,7.7588,7.64,0,0,7
859,25/04/27,8189,217335,203.877,185.9,0,0,0
860,23/01/29,8036,217393,8.8328,8.76,0,0,7
861,17/08/06,8176,216566,17.262,16.25,0,0,1
862,22/06/12,8195,217922,115.6273,103.64,0,0,0
863,22/10/30,8160,216552,103.3617,89.57,0,0,1
864,25/03/16,8149,216649,90.8714,81.27,0,0,0
865,26/02/15,8069,216390,98.2346,104.19,0,0,0
866,22/06/19,8032,216958,45.4104,45.99,0,0,0
867,19/09/29,8027,217138,9.6767,9.43,0,0,3
868,25/02/09,8087,216574,328.7345,297.99,0,0,0
869,17/05/07,8003,216343,206.6415,192.9,0,0,1
870,17/04/30,8065,217433,27.3793,29.22,0,0,2
871,24/02/04,8076,217569,43.0553,43.85,0,0,1
872,20/05/03,8109,217401,25.3426,25.05,0,0,2
873,20/09/13,8048,217787,69.0725,68.14,0,0,1
874,26/08/09,8127,216455,106.848,99.78,0,0,1
875,19/02/24,8138,217446,14.0889,12.9,0,0,4
876,19/03/03,8034,216443,31.9671,29.41,0,0,2
877,21/03/28,8166,216196,71.1446,68.77,0,0,2
878,22/01/16,8137,216867,297.8187,285.64,0,0,0
879,18/01/14,8073,216362,19.2804,18.91,0,0,2
880,25/10/05,8199,217433,114.666,105.61,0,0,0
881,20/02/02,8068,217787,20.2195,20.67,0,0,0
882,24/04/07,8150,217597,7.2718,7.3,0,0,6
883,18/08/26,8033,217417,131.8325,117.06,0,0,1
884,18/01/14,8123,217760,74.2071,71.37,0,0,1
885,26/02/08,8110,217532,45.4062,41.07,0,0,0
886,20/05/24,8031,216867,83.5528,79.3,0,0,1
887,24/06/23,8015,216565,197.1947,183.02,0,0,2
888,23/09/03,8067,216670,115.4294,110.7,0,0,0
889,17/02/19,8053,217317,174.4288,167.61,0,0,1
890,22/12/25,8123,217905,17.8279,16.39,0,0,3
891,25/06/22,8155,216024,130.7708,132.54,0,0,0
892,23/04/09,8111,216236,20.7584,21.83,0,0,5
893,18/01/07,8059,216460,5.3412,5.44,0,1,23
894,21/07/25,8077,217344,6.2428,5.97,0,0,7
895,21/05/16,8075,216099,98.5319,99.46,1,0,0
896,17/12/17,8059,216739,16.3256,15.22,0,0,2
897,22/01/16,8084,217713,20.1442,17.62,0,0,2
898,24/12/29,8111,216407,64.8083,63.97,0,0,1
899,18/10/28,8079,217178,101.4406,104.11,0,1,2
900,18/09/02,8117,216977,53.8813,49.29,0,0,2
901,18/06/24,8171,217457,98.5127,90.16,0,0,4
902,22/07/03,8001,216750,223.5696,235.67,0,0,0
903,19/04/14,8022,217457,178.8244,165.12,0,0,0
904,26/05/24,8045,216142,14.739,13.4,0,0,4
905,25/08/24,8072,216528,213.9581,204.82,0,0,0
906,26/07/26,8053,217308,17.3438,16.89,0,0,3
907,20/02/23,8070,217028,77.4142,74.75,0,0,0
908,20/06/21,8124,216522,164.2882,179.62,1,0,0
909,25/12/21,8080,216719,72.4016,64.2,0,0,1
910,17/02/12,8008,217459,153.234,135.68,0,0,0
911,23/04/23,8069,216417,234.6398,222.81,0,0,0
912,19/11/17,8171,217104,278.5835,262.02,0,0,0
913,18/08/12,8083,216544,27.5563,26.86,0,0,0
914,19/10/20,8073,217009,278.1096,291.25,0,0,0
915,24/04/14,8072,216816,14.4662,15.21,0,0,4
916,22/06/12,8011,217400,35.2912,33.17,0,0,1
917,18/07/22,8031,216158,112.4154,112.62,0,0,0
918,26/11/01,8161,217809,301.662,265.49,0,0,0
919,24/05/19,8082,216626,5.5148,6.21,0,0,6
920,26/01/04,8032,217240,243.2005,240.14,0,1,1
921,19/04/07,8063,216772,332.0737,298.38,0,0,0
922,24/07/28,8047,217693,213.7947,207.18,0,0,0
923,21/12/26,8015,217068,7.8662,7.79,0,0,2
924,21/11/21,8177,217655,154.4461,156.27,0,0,2
925,21/04/25,8113,217238,69.5985,68.64,0,0,1
926,17/12/31,8150,217534,5.139,5.2,0,0,10
927,26/07/26,8025,216127,262.5021,281.41,0,1,0
928,26/09/06,8053,217277,9.093,9.26,0,0,1
929,23/12/17,8171,217573,26.3633,25.39,0,0,4
930,22/05/08,8036,216876,5.9462,5.66,0,0,6
931,20/01/05,8008,217745,19.4007,17.76,0,0,5
932,18/02/11,8012,217375,53.3829,51.23,0,0,4
933,19/06/09,8059,216605,223.5247,226.03,0,0,1
934,19/03/10,8105,216540,301.069,288.4,0,0,1
935,20/12/27,8125,216163,28.5825,28.3,0,0,1
936,21/07/11,8079,216648,30.7393,28.86,0,0,2
937,22/05/15,8127,217558,9.6346,9.64,0,0,5
938,23/11/12,8129,216130,39.4701,38.47,0,0,2
939,20/11/01,8059,217621,241.1474,234.73,0,0,0
940,22/04/24,8184,216695,11.2703,9.84,0,0,7
941,21/06/27,8114,216503,16.5057,14.89,0,0,7
942,26/06/14,8042,217447,188.4574,192.25,0,0,1
943,17/01/22,8146,217772,56.5626,64.99,0,1,1
944,25/06/15,8123,216183,21.4039,19.35,0,0,0
945,17/07/16,8138,216825,136.5752,139.36,0,0,1
946,19/01/27,8046,216670,6.9187,7.81,0,1,13
947,18/06/03,8062,216981,171.5188,167.98,0,0,1
948,19/10/13,8134,217546,44.1377,41.69,0,0,0
949,19/06/09,8093,217022,111.0221,110.9,0,0,1
950,17/10/15,8122,216553,48.3649,41.76,0,0,0
951,23/10/22,8030,217258,14.4227,13.71,0,0,4
952,17/10/08,8054,216130,69.791,68.94,0,0,0
953,17/08/20,8152,216696,9.7655,9.42,0,0,1
954,17/04/23,8199,217037,13.1064,12.81,0,0,11
955,19/12/01,8029,216813,48.2347,47.4,0,0,1
956,24/03/24,8035,217789,26.1343,24.68,0,0,0
957,23/07/16,8049,216658,105.1848,105.69,0,0,0
958,17/07/02,8141,216379,58.5764,54.53,0,1,1
959,22/06/26,8028,217083,23.9304,23.83,0,0,5
960,20/03/15,8154,216926,20.13,19.05,0,0,5
961,22/02/13,8116,217315,208.4511,210.31,0,0,0
962,25/09/14,8177,217183,6.364,5.89,0,0,7
963,24/09/01,8035,217470,89.8682,84.67,0,0,1
